year,fips,avg_prod,med_prod,tot_prod
2002,42113,503,503,503
2002,42121,16437,4133,49311
2002,42125,780808.777777778,148491,7027279
2002,42129,19231,9296,192310
2002,47001,11698.4,4618,58492
2002,47013,101383.6,39583,1013836
2002,47025,136164.083333333,61036.5,1633969
2002,47035,291798,291798,291798
2002,47049,14952,14952,14952
2002,47151,76493,76493,152986
2002,48013,3293072,3293072,3293072
2002,48161,4278122,4278122,4278122
2002,48203,4028315,4028315,4028315
2002,48223,2354346,2354346,2354346
2002,48289,6730459,6730459,6730459
2002,48331,5573795,5573795,5573795
2002,48365,7246826,7246826,7246826
2002,48395,1928602,1928602,1928602
2002,48401,4459964,4459964,4459964
2002,48449,2665579,2665579,5331158
2002,48479,21963,21963,21963
2002,49007,946280.6,188859.5,9462806
2002,49015,1457689.6,26163,7288448
2002,49041,4276241.5,4276241.5,8552483
2002,51027,193235.038461539,42356,10048222
2002,51051,102943.074074074,65056,2779463
2002,51105,21415.75,0,256989
2002,51167,61839.6666666667,15978,556557
2002,51185,179431.875,132295.5,1435455
2002,51195,193238.662337662,137745,14879377
2002,53041,5827162,5827162,5827162
2002,54001,91613.4,35265.5,916134
2002,54005,550556.327586207,157223.5,31932267
2002,54009,1269590,1269590,1269590
2002,54015,1053702,16149,4214808
2002,54019,279967.5625,183708,4479481
2002,54023,239459.166666667,17264.5,1436755
2002,54025,126210.166666667,45423,757261
2002,54033,600575.9,50977,6005759
2002,54039,519478.965517241,29382,15064890
2002,54043,81681,87002.5,326724
2002,54045,383873.259259259,192344,10364578
2002,54047,78261.3833333334,41560.5,4695683
2002,54049,14684,4626,88104
2002,54051,4797128,4797128,4797128
2002,54055,5504,5504,5504
2002,54057,23141.6666666667,25498,69425
2002,54059,416003.29787234,145271,19552155
2002,54061,945976.666666667,113319,11351720
2002,54067,276077.888888889,3027,4969402
2002,54069,3359371,3359371,3359371
2002,54077,410627.333333333,4103.5,2463764
2002,54081,379841.333333333,31385,7976668
2002,54093,130598,130598,130598
2002,54097,92842.8571428571,43845,1299800
2002,54099,343678.916666667,0,4124147
2002,54101,514642,279380,5661062
2002,54109,270780.178571429,93584,7581845
2002,56005,27733031.25,24392794,332796375
2002,56007,357288.5,357288.5,714577
2002,56009,26808505,26808505,26808505
2002,56023,4242456,4242456,4242456
2002,56037,4299711.5,4299711.5,8599423
2003,01043,177381,177381,177381
2003,01059,46049,46049,46049
2003,01071,27843.5,27843.5,55687
2003,01073,456791.071428572,74008.5,6395075
2003,01093,36504,36504,36504
2003,01117,20043,20043,40086
2003,01125,1181464.33333333,505765,10633179
2003,01127,146819.166666667,105600,2642745
2003,01133,45424.5,45424.5,90849
2003,02290,1081323,1081323,1081323
2003,04017,4019698,4278604,12059094
2003,05131,3782,3782,7564
2003,08029,2471677.5,2471677.5,4943355
2003,08045,287183,287183,287183
2003,08051,3860498,4596324,11581494
2003,08067,393945,393945,393945
2003,08081,3421688,3421688,6843376
2003,08085,352859,352859,352859
2003,08103,1942772,1942772,1942772
2003,08107,4743100.5,4743100.5,9486201
2003,17055,0,0,0
2003,17059,1026529,532581,3079587
2003,17077,1400623,1400623,1400623
2003,17081,0,0,0
2003,17109,199226,199226,199226
2003,17117,2188303,2188303,4376606
2003,17135,2169104,2169104,2169104
2003,17145,375255,375255,375255
2003,17157,1278659.5,1278659.5,2557319
2003,17163,0,0,0
2003,17165,957314.2,0,9573142
2003,17167,2133495,2133495,2133495
2003,17183,892886,892886,1785772
2003,17185,950315,950315,1900630
2003,17193,910935.5,910935.5,1821871
2003,17199,267394,267394,267394
2003,18021,541536,541536,1083072
2003,18027,1727205.5,1727205.5,3454411
2003,18051,1421095.77777778,1329785,12789862
2003,18055,112416,5177,337248
2003,18083,399980.818181818,70258,4399789
2003,18121,6084,6084,6084
2003,18125,713095.875,327837.5,5704767
2003,18147,336062,336062,336062
2003,18153,1405581,1405581,1405581
2003,18167,1543280,396981,4629840
2003,18173,302058,66684,1208232
2003,20107,153652,153652,153652
2003,21013,94601.5,39761,2081233
2003,21019,0,0,0
2003,21025,291856.833333333,250751.5,1751141
2003,21051,39770,2404,318160
2003,21059,78874,78874,78874
2003,21071,96748.5454545455,39269,3192702
2003,21095,162280.846153846,53360,10548255
2003,21101,981258,1385390,2943774
2003,21107,379006,172294,3790060
2003,21109,10462.6666666667,14006,31388
2003,21115,47516.1,16383.5,475161
2003,21119,231845.477272727,108323.5,10201201
2003,21121,27331.0526315789,13019,519290
2003,21125,26675.5,26675.5,53351
2003,21127,162938.111111111,19554,1466443
2003,21129,8877,8877,17754
2003,21131,474534.272727273,398293,5219877
2003,21133,160348.951219512,62114,6574307
2003,21139,0,0,0
2003,21149,35969,35969,35969
2003,21153,66614,66614,66614
2003,21159,329628.518518519,135202,8899970
2003,21177,496678,186638,4470102
2003,21183,1271064,1271064,1271064
2003,21189,52269,52269,104538
2003,21193,344137.028571429,49478,12044796
2003,21195,215207.9453125,60472,27546617
2003,21199,0,0,0
2003,21225,452186,56279,2713116
2003,21233,2064501.33333333,697984,6193504
2003,21235,32726.1666666667,12827.5,196357
2003,22031,3464491,3464491,3464491
2003,22081,563619,563619,563619
2003,24001,125104.153846154,33562,1626354
2003,24023,685883,75381,3429415
2003,28019,3695385,3695385,3695385
2003,29013,266720.5,266720.5,533441
2003,30003,7653895,8092348,22961685
2003,30065,31926,31926,31926
2003,30083,368867,368867,368867
2003,30087,6815810,6815810,13631620
2003,35007,0,0,0
2003,35031,5754959.5,5754959.5,11509919
2003,35045,3719736.5,2970771.5,14878946
2003,38055,7921080,7921080,7921080
2003,38057,9362513.5,9362513.5,18725027
2003,38065,4129330,4129330,4129330
2003,39009,1162172,1162172,1162172
2003,39013,531140.833333333,69946.5,6373690
2003,39019,78537.3333333333,27817,235612
2003,39029,51088.25,141.5,408706
2003,39031,105928.5,0,423714
2003,39053,166980,166980,166980
2003,39067,328308.9,182298,3283089
2003,39079,191237,191237,382474
2003,39081,124239.333333333,126724,1118154
2003,39099,7688.5,7688.5,15377
2003,39105,0,0,0
2003,39111,4628223,4628223,4628223
2003,39119,132133,132133,132133
2003,39121,361423,361423,361423
2003,39127,773414,773414,773414
2003,39145,0,0,0
2003,39151,157656.666666667,141714,472970
2003,39157,123837.375,26016,990699
2003,39163,540215.5,540215.5,1080431
2003,40035,237794,237794,237794
2003,40061,506047,506047,506047
2003,40079,231529.666666667,265958,694589
2003,40111,3229,3229,3229
2003,40131,123557,123557,123557
2003,42003,100,100,100
2003,42005,208241.304347826,111627,4789550
2003,42007,193385,193385,193385
2003,42011,0,0,0
2003,42019,41615.5,41615.5,83231
2003,42021,76520.5,13608,918246
2003,42027,27491,27491,27491
2003,42031,56995,9177,341970
2003,42033,77020.7368421053,12537.5,2926788
2003,42037,44985.5,43075.5,179942
2003,42043,750,750,1500
2003,42047,73910.2857142857,24612,517372
2003,42051,25608.6153846154,10415,332912
2003,42059,2527198.38461538,150787,32853579
2003,42063,98763.9666666667,21658.5,2962919
2003,42065,57043.875,27839,912702
2003,42069,5433.5,5433.5,10867
2003,42073,13063.5,13063.5,26127
2003,42079,21427.1333333333,0,321407
2003,42081,149335,149335,298670
2003,42085,35097,35097,35097
2003,42091,0,0,0
2003,42097,12942.8666666667,150,194143
2003,42107,8106.54545454545,1651,535032
2003,42111,151839.25,23714,4251499
2003,42121,1962.5,1962.5,3925
2003,42125,669379.5,153705.5,5355036
2003,42129,20512.4444444444,15096,184612
2003,47001,22194.4,34991,110972
2003,47013,67729.125,52579.5,541833
2003,47025,118648.307692308,40735,1542428
2003,47035,218696,218696,218696
2003,47049,15425,15425,15425
2003,47151,44927,1837,134781
2003,48013,3104444,3104444,3104444
2003,48161,4275765,4275765,4275765
2003,48203,4233031,4233031,4233031
2003,48223,2464563,2464563,2464563
2003,48289,7460693,7460693,7460693
2003,48331,6091061,6091061,6091061
2003,48365,3885406,3885406,7770812
2003,48395,2223039,2223039,2223039
2003,48401,4666829,4666829,4666829
2003,48449,2604214,2604214,5208428
2003,48479,18092,18092,18092
2003,49007,818307.416666667,52930,9819689
2003,49015,874822.428571429,316433,6123757
2003,49041,7125797,7125797,7125797
2003,51027,263723.390243903,52879,10812659
2003,51051,97680.9642857143,42939,2735067
2003,51105,47823.5,0,573882
2003,51167,79362,23948,555534
2003,51185,184855.714285714,120453,1293990
2003,51195,208335.733333333,119653,15625180
2003,53041,6231874,6231874,6231874
2003,54001,109848.444444444,62970,988636
2003,54005,571851.867924528,93227,30308149
2003,54015,775830.6,10490,3879153
2003,54019,259719.888888889,259811,2337479
2003,54023,227402.166666667,7940.5,1364413
2003,54025,288215,288215,576430
2003,54033,737390,27447,6636510
2003,54039,553765.966666667,24764,16612979
2003,54043,78217.6666666667,110439,234653
2003,54045,405275.076923077,223070,10537152
2003,54047,78189.0188679245,51073,4144018
2003,54049,70127.3333333334,4336.5,420764
2003,54051,6791716,6791716,6791716
2003,54057,23353,24719,70059
2003,54059,340885.414634146,39636,13976302
2003,54061,980232.454545454,54057,10782557
2003,54067,481645.636363636,33513,5298102
2003,54069,3843742,3843742,3843742
2003,54077,343665.714285714,7682,2405660
2003,54081,362032.263157895,38010,6878613
2003,54093,67011,67011,67011
2003,54097,150946,28601.5,2113244
2003,54099,340062.285714286,0,4760872
2003,54101,491489.8,65431.5,4914898
2003,54109,217415.708333333,36395.5,5217977
2003,56005,27818899.3333333,23333214.5,333826792
2003,56007,137952,137952,275904
2003,56009,14766536,14766536,29533072
2003,56023,4067346,4067346,4067346
2003,56037,4283436.5,4283436.5,8566873
2004,01043,236991,236991,473982
2004,01059,68020,68020,68020
2004,01071,27895,14329,83685
2004,01073,394066,87095,7093188
2004,01093,27776,27776,55552
2004,01117,33706.6666666667,0,101120
2004,01125,1302931,634192,11726379
2004,01127,142472.222222222,64365.5,2564500
2004,01133,52093,52093,104186
2004,02290,1511787,1511787,1511787
2004,04017,4243609.66666667,4549887,12730829
2004,05131,3664,3664,7328
2004,08029,1174018.75,299995,4696075
2004,08045,300761,300761,300761
2004,08051,6522198.5,6522198.5,13044397
2004,08067,458605,458605,458605
2004,08081,2785070.66666667,1849302,8355212
2004,08085,413333,413333,413333
2004,08103,2550883,2550883,2550883
2004,08107,5025415.5,5025415.5,10050831
2004,17059,915824.666666667,0,2747474
2004,17077,721081.5,721081.5,1442163
2004,17117,2210110,2210110,4420220
2004,17135,1894838,1894838,1894838
2004,17145,288922,288922,577844
2004,17157,487000,0,1461000
2004,17163,0,0,0
2004,17165,1513214.28571429,0,10592500
2004,17167,2122564,2122564,2122564
2004,17183,1155207,1155207,2310414
2004,17185,880520.5,880520.5,1761041
2004,17193,2440288,2440288,2440288
2004,17199,82640,82640,82640
2004,18021,463997,463997,927994
2004,18027,1833754.5,1833754.5,3667509
2004,18051,1400213.3,1395618.5,14002133
2004,18055,72532.3333333334,0,217597
2004,18071,53228,53228,53228
2004,18083,379792.545454546,250663,4177718
2004,18125,553140.666666667,0,4978266
2004,18147,311157,311157,311157
2004,18153,437371,437371,874742
2004,18167,1171380.75,208955,4685523
2004,18173,303443.5,21653,1213774
2004,20011,70650,70650,70650
2004,21013,50823.5555555556,4869,1372236
2004,21019,1237.77777777778,0,11140
2004,21025,154084.5,21856.5,924507
2004,21043,10456,10456,10456
2004,21051,5587.2,582,55872
2004,21071,80813.0810810811,30840,2990084
2004,21095,178029.014925373,72398,11927944
2004,21101,733093.75,702584,2932375
2004,21107,404867.727272727,163607,4453545
2004,21109,23348.5,23348.5,46697
2004,21115,25701,9279.5,308412
2004,21119,235972.85106383,57054,11090724
2004,21121,54125.5,26770,757757
2004,21125,20306.25,1883,81225
2004,21127,192201.888888889,13783,1729817
2004,21129,9198.5,9198.5,18397
2004,21131,318711.357142857,94010.5,4461959
2004,21133,147185.352941177,65193,7506453
2004,21139,0,0,0
2004,21153,186991.25,172677.5,747965
2004,21159,283158.590909091,68186.5,6229489
2004,21175,22202,22202,22202
2004,21177,444057.9,135049,4440579
2004,21183,435163.333333333,0,1305490
2004,21189,36859,36859,73718
2004,21193,287650.833333333,57729.5,12081335
2004,21195,228559.959349593,78168,28112875
2004,21199,0,0,0
2004,21225,871917.2,0,4359586
2004,21233,2940668,2940668,5881336
2004,21235,103158,116593,309474
2004,22031,3265020,3265020,3265020
2004,22081,540468,540468,540468
2004,24001,131431.615384615,40629,1708611
2004,24023,390703.333333333,34154,3516330
2004,28019,3586363,3586363,3586363
2004,29013,192688.333333333,188499,578065
2004,30003,8928044.66666667,8241467,26784134
2004,30065,157578,157578,157578
2004,30083,381968,381968,381968
2004,30087,12664823,12664823,12664823
2004,35031,5787444.5,5787444.5,11574889
2004,35045,3918765.5,3842520.5,15675062
2004,38055,7578153,7578153,7578153
2004,38057,9130429.5,9130429.5,18260859
2004,38065,4103859,4103859,4103859
2004,39009,1215027,1215027,1215027
2004,39013,507320.166666667,59689,6087842
2004,39019,206938.5,206938.5,413877
2004,39029,71306.2857142857,0,499144
2004,39031,110462,0,441848
2004,39053,0,0,0
2004,39059,2799,2799,2799
2004,39067,314301.166666667,71049,3771614
2004,39079,79704,79704,159408
2004,39081,101476.333333333,59175,913287
2004,39087,6421,6421,6421
2004,39099,8942,8942,17884
2004,39111,5820654,5820654,5820654
2004,39119,91145,91145,91145
2004,39121,489629,489629,489629
2004,39127,710866,710866,710866
2004,39145,0,0,0
2004,39151,141265.333333333,112938,423796
2004,39157,140227.75,49762.5,1121822
2004,39163,517393.5,517393.5,1034787
2004,40035,288382,288382,288382
2004,40061,436605,436605,436605
2004,40079,226359.5,216467.5,905438
2004,40111,4960,4960,4960
2004,40131,156848,156848,156848
2004,42003,30,30,30
2004,42005,208632.75,86483.5,5007186
2004,42007,401855,401855,401855
2004,42011,0,0,0
2004,42013,23152,23152,23152
2004,42019,133728.333333333,12455,401185
2004,42021,65448.2142857143,8962.5,916275
2004,42025,0,0,0
2004,42027,29342,29342,29342
2004,42031,89686.75,22708.5,358747
2004,42033,74230.1111111111,13936,3340355
2004,42037,74368.25,53344,297473
2004,42043,983,983,1966
2004,42047,118788.625,55126,950309
2004,42051,33306.1333333333,9384,499592
2004,42059,2663871.33333333,159728.5,31966456
2004,42063,100999.633333333,21776.5,3029989
2004,42065,39903,15599.5,718254
2004,42069,13183.6666666667,9621,39551
2004,42073,13861.5,13861.5,27723
2004,42079,35778.4166666667,0,429341
2004,42081,146785.5,146785.5,293571
2004,42085,84415,84415,84415
2004,42091,0,0,0
2004,42097,15043.4375,0,240695
2004,42107,9298.25,1450,669474
2004,42111,142173.322580645,37769,4407373
2004,42121,1424.66666666667,0,4274
2004,42125,761084.625,52246.5,6088677
2004,42129,7142,803,49994
2004,47001,23829.1428571429,12421,166804
2004,47013,35141.3333333333,21649,316272
2004,47025,101252.85,41355,2025057
2004,47035,90281,90281,90281
2004,47049,111314,111314,111314
2004,47151,58970,4395,176910
2004,48013,3089624,3089624,3089624
2004,48161,4339582,4339582,4339582
2004,48203,4275227,4275227,4275227
2004,48223,2580770,2580770,2580770
2004,48289,6456625,6456625,6456625
2004,48331,6105182,6105182,6105182
2004,48365,3515707.5,3515707.5,7031415
2004,48395,1944757,1944757,1944757
2004,48401,5975453,5975453,5975453
2004,48449,2012186.5,2012186.5,4024373
2004,48479,39818,39818,39818
2004,49007,923512.3,352500,9235123
2004,49015,617836.25,177848,4942690
2004,49041,7568276,7568276,7568276
2004,51027,258692.425,48652.5,10347697
2004,51051,98615.9230769231,50630,2564014
2004,51105,67983.0833333334,0,815797
2004,51167,40832,31680.5,489984
2004,51185,222511.333333333,178474,1335068
2004,51195,211570.133333333,135197,15867760
2004,53041,5653221,5653221,5653221
2004,54001,138239.857142857,59874,967679
2004,54005,548600.789473684,200093,31270245
2004,54009,0,0,0
2004,54015,1039530.5,117157.5,4158122
2004,54019,250885.666666667,208386,3763285
2004,54023,236263,0,1181315
2004,54025,151419.5,88033.5,605678
2004,54033,874597.125,57626.5,6996777
2004,54039,469963.5625,43869,15038834
2004,54043,194357.5,140845,777430
2004,54045,420765.814814815,162443,11360677
2004,54047,93599.7,62605,4679985
2004,54049,1014313,2391,5071565
2004,54051,6025685.5,6025685.5,12051371
2004,54057,29432,28814,88296
2004,54059,324722.097560976,44270,13313606
2004,54061,1059743.72727273,37565,11657181
2004,54067,541672.888888889,2065,4875056
2004,54077,309669,10264.5,1858014
2004,54081,319163.416666667,80839,7659922
2004,54083,608,608,608
2004,54097,148833.083333333,54889.5,1785997
2004,54099,321068.5625,0,5137097
2004,54101,588235.75,120868.5,4705886
2004,54109,196135.125,40776.5,4707243
2004,56005,29321670.1666667,21635773,351860042
2004,56007,10148.5,10148.5,20297
2004,56009,29682854,29682854,29682854
2004,56023,4490573,4490573,4490573
2004,56037,2609831.5,2399304,10439326
2005,01007,57800,57800,57800
2005,01043,190015,94625.5,760060
2005,01059,84268,84268,84268
2005,01071,26660.5,19783,106642
2005,01073,334526.444444444,118747.5,6021476
2005,01093,52239.6666666667,35913,156719
2005,01117,102483,102483,102483
2005,01125,1058128.6,437443,10581286
2005,01127,175346.722222222,90240.5,3156241
2005,01133,155853.5,155853.5,311707
2005,02290,1454014,1454014,1454014
2005,04017,4023858.66666667,3878609,12071576
2005,05131,2563,2563,2563
2005,08029,1356922,1851684,4070766
2005,08045,260891,260891,260891
2005,08051,6061108,6061108,12122216
2005,08067,465877,465877,465877
2005,08081,2834591,1883027,8503773
2005,08085,420730,420730,420730
2005,08103,2149481,2149481,2149481
2005,08107,5258118,5258118,10516236
2005,17059,675618.25,29718,2702473
2005,17077,460714,221095.5,1842856
2005,17117,2148190,1871490,6444570
2005,17145,369623,394184,1108869
2005,17157,253869,253869,507738
2005,17163,0,0,0
2005,17165,1474513.85714286,0,10321597
2005,17167,2331564,2331564,2331564
2005,17183,1188213,1188213,2376426
2005,17185,871275,871275,1742550
